time,east,north,up
1707822215.5,-5.302576870225368,2.032165600980957,0.2470005500937542
1707822215.6,-5.324319337052592,2.0209180399010322,0.24704326470386068
1707822215.7,-5.338906996948292,2.0084559393040675,0.24744685788077608
1707822215.8,-5.369281711894119,1.990037640505558,0.24358759363707855
1707822215.9,-5.377951022520443,1.9815092472717253,0.24397401938656565
1707822216.0,-5.398312716013749,1.96856590649189,0.24335987688516025
1707822216.1,-5.407414052878887,1.9576328279489403,0.24417588531931322
1707822216.2,-5.426492191986287,1.9475071068572312,0.24520406859656124
1707822216.3,-5.449671022033397,1.9384403140017348,0.2420310485016508
1707822216.4,-5.475452453191194,1.9258791619190183,0.24126907876351622
1707822216.5,-5.493327979383998,1.9109698695584134,0.23867948707335934
1707822216.6,-5.501489646650234,1.9096616103906245,0.2406889251596777
1707822216.7,-5.530178330708752,1.8848719760702088,0.24250153862992901
1707822216.8,-5.5470662289162185,1.8741045569074435,0.23938420183658066
1707822216.9,-5.55952671764011,1.862766012472383,0.2385185957716166
1707822217.0,-5.583486765392782,1.84232850168099,0.23959577040042535
1707822217.1,-5.592196999136407,1.836167257766261,0.23943779964907452
1707822217.2,-5.613353182129402,1.8252383733468756,0.2380962591007738
1707822217.3,-5.626518844297022,1.8156802497585434,0.23753625251162475
1707822217.4,-5.64457957718133,1.8041429621343934,0.23933259176221955
1707822217.5,-5.6591333455951265,1.791370875647844,0.2381489239681711
1707822217.6,-5.683977287284422,1.7792017013842483,0.23696455668755656
1707822217.7,-5.695649955969183,1.76758500151301,0.2387409098884012
1707822217.8,-5.697089343729528,1.7669726090368127,0.23939720749378784
1707822217.9,-5.697893876904202,1.766143169176617,0.23887177325904685
1707822218.0,-5.700519098614918,1.7646812045929992,0.23937669536507505
1707822218.1,-5.702412446822499,1.7633853675373372,0.23975156575409967
1707822218.2,-5.7021812563424765,1.7638872895992208,0.23959345160902923
1707822218.3,-5.702538116058625,1.7635658048549534,0.23940690057890712
1707822218.4,-5.703478473321161,1.7630391860894792,0.23990541490027895
1707822218.5,-5.809423563028906,1.6813594987264586,0.23686613148609625
1707822218.6,-5.811039631228781,1.680760426661296,0.2372485257867119
1707822218.7,-5.875527917868047,1.6276615562152317,0.23787806380166976
1707822218.8,-5.90780095825523,1.6074310509772778,0.23204201904364563
1707822218.9,-5.914269724242405,1.6023016127851915,0.23428000748569422
1707822219.0,-5.927304295104366,1.5856885605874111,0.2361378181972636
1707822219.1,-5.905596133640188,1.613689400811747,0.23666496674201676
1707822219.2,-5.918365752841896,1.6058300934244791,0.2367850025831838
1707822219.3,-5.9399664945777415,1.584416374549945,0.23285843237305165
1707822219.4,-5.9504731643850475,1.5764139711031342,0.2324043340069894
1707822219.5,-5.967514453167607,1.559592040303259,0.23017176310192444
1707822219.6,-5.980952932533531,1.5478123749772001,0.23059290616959954
1707822219.7,-6.001381199496957,1.5284939505015573,0.2306970289200574
1707822219.8,-6.013908425970446,1.517221325210573,0.23236828950173044
1707822219.9,-6.027748863446754,1.5022752826853731,0.2316683406179736
1707822220.0,-6.0421327851484765,1.492816277245922,0.23435516223134667
1707822220.1,-6.06169488673327,1.476967471921813,0.23123988610122193
1707822220.2,-6.071976255097392,1.4605687901029716,0.22979008864208633
1707822220.3,-6.088500528393689,1.446132136536497,0.22883088411954017
1707822220.4,-6.102847502176148,1.4344106167480926,0.2285898975463324
1707822220.5,-6.119736426581685,1.4170701633232141,0.22681166539457154
1707822220.6,-6.122247624317872,1.410586533369057,0.22744276140580377
1707822220.7,-6.12822559158925,1.4055279386151407,0.22740694783232124
1707822220.8,-6.130167022031508,1.403385042725917,0.22768961012095157
1707822220.9,-6.148289429449533,1.3790248117329942,0.2251242572644303
1707822221.0,-6.1660601011654785,1.3560988091554675,0.2244717018987148
1707822221.1,-6.182051537594853,1.3337500116634031,0.2251576617882181
1707822221.2,-6.18723937256311,1.32891750494179,0.22507676993708103
1707822221.3,-6.202485211422482,1.3128704090214465,0.22397293777918187
1707822221.4,-6.2135415229542765,1.30220677456673,0.22255545584965408
1707822221.5,-6.2399813451491974,1.2690208635604183,0.22307182700289513
1707822221.6,-6.246341305066289,1.2638416334198774,0.22327191439033084
1707822221.7,-6.2480935333902154,1.2614803094347018,0.2235040060692221
1707822221.8,-6.258008091481133,1.2506484477572128,0.22201570254809244
1707822221.9,-6.279773045844661,1.2329303792306832,0.21742534376638756
1707822222.0,-6.280229765191756,1.2324560198054793,0.2172407772474637
1707822222.1,-6.288257346738811,1.22423671698571,0.217231454496293
1707822222.2,-6.289204907695118,1.2235056162231615,0.21689023251757056
1707822222.3,-6.287707461769762,1.22385286659797,0.21751274836162016
1707822222.4,-6.294646242858262,1.216882487679768,0.21649778817159604
1707822222.5,-6.3174698805262075,1.1916129395586672,0.21499215630655844
1707822222.6,-6.333889330171881,1.1644648832044011,0.21320067345177984
1707822222.7,-6.342363257334765,1.1558263152036587,0.21320315654476718
1707822222.8,-6.362281800249189,1.126496763189681,0.21718497652043406
1707822222.9,-6.365907266534486,1.121797748295829,0.2171459017089553
1707822223.0,-6.364784582499456,1.1223462771374109,0.2177073453646795
1707822223.1,-6.385776552007335,1.0906118371105042,0.21663176713891036
1707822223.2,-6.3883203766176395,1.0861508065616212,0.2169002700903454
1707822223.3,-6.411270606609968,1.046004352517534,0.21113842498244367
1707822223.4,-6.427640621138557,1.0221290101152871,0.20891374433634746
1707822223.5,-6.437776356139122,1.0069436318027807,0.20741858660766677
1707822223.6,-6.446201159055948,0.993458936988515,0.20600338856471678
1707822223.7,-6.4585388255403275,0.9782352268215473,0.20514595827434695
1707822223.8,-6.464980441587742,0.9613489056385813,0.2055443549232075
1707822223.9,-6.484961397280402,0.9281306248451153,0.202399843212287
1707822224.0,-6.488376419947316,0.9231489968172253,0.20197519754391474
1707822224.1,-6.490452752661338,0.9199110904650436,0.20197274141024857
1707822224.2,-6.494204116841572,0.9146675397661805,0.2018472705208389
1707822224.3,-6.495480990403375,0.9110281408491139,0.20141699862168527
1707822224.4,-6.5000899223725535,0.9034435049922036,0.2010079933746276
1707822224.5,-6.50546316447764,0.8948788771248866,0.20026700541141074
1707822224.6,-6.503552571070112,0.896242610777527,0.20026868505610262
1707822224.7,-6.505368263820066,0.8918105976760804,0.2008202394167844
1707822224.8,-6.507083716127895,0.8894291911605368,0.19992674674086935
1707822224.9,-6.506488533167678,0.8890241678459281,0.20007479109692677
1707822225.0,-6.513539898033314,0.87596450373343,0.19966203853070802
1707822225.1,-6.533150284062613,0.8199614149935093,0.20936569441226976
1707822225.2,-6.551708149269097,0.7673191881162216,0.20120127739103888
1707822225.3,-6.55679197995495,0.7582712114252519,0.20067651997009223
1707822225.4,-6.5554808191083955,0.7559619140080314,0.20043873405340012
1707822225.5,-6.5547135733257145,0.7553958208531439,0.20088537162684272
1707822225.6,-6.559689726814285,0.7405047718345161,0.19858475335622727
1707822225.7,-6.5604318988633645,0.7385154571364414,0.19882860035968164
1707822225.8,-6.5586832793948435,0.7397964387676612,0.19866970028908248
1707822225.9,-6.561826946091531,0.7322717813865827,0.19811913820810162
1707822226.0,-6.56463927617492,0.7269461635375378,0.19745981344959995
1707822226.1,-6.569100752957608,0.7184709780554559,0.19718779143409032
1707822226.2,-6.577513970722167,0.6934050781412437,0.1945731432190071
1707822226.3,-6.5778764824142515,0.6926600035934751,0.19417938067138552
1707822226.4,-6.6204669256979845,0.5780684100135585,0.18402813487804953
1707822226.5,-6.622107641748696,0.5734679784337489,0.18389213124032655
1707822226.6,-6.624368562010018,0.5667228085267835,0.1838336122359276
1707822226.7,-6.62536722218051,0.5645965933177124,0.18334501196648867
1707822226.8,-6.6260053970815305,0.5602756688571542,0.1832102882554245
1707822226.9,-6.628173070924339,0.5556254544623165,0.18237103096903035
1707822227.0,-6.628756902451773,0.5526518867684469,0.18249267595228172
1707822227.1,-6.630868662957016,0.5472949557963196,0.18166873359060864
1707822227.2,-6.6305089011133225,0.5457732668403807,0.18153129621436237
1707822227.3,-6.648855079584963,0.47493031554187914,0.1754153273171731
1707822227.4,-6.649175580300606,0.4630033158215896,0.17492378188728688
1707822227.5,-6.650736019984638,0.45691318677418846,0.17412568630460343
1707822227.6,-6.651974563278297,0.45377425975664454,0.1739517716830846
1707822227.7,-6.654494290534596,0.44754808031148285,0.1737930700791856
1707822227.8,-6.658249489724315,0.43144034241546936,0.17209968416526153
1707822227.9,-6.663839322176298,0.39540991665709746,0.16624718576267591
1707822228.0,-6.662169062939101,0.38886081912031867,0.16501288701287722
1707822228.1,-6.6628142872679605,0.3865027442556761,0.16510437356335614
1707822228.2,-6.6702584755716465,0.3751140635534742,0.16502156254278869
1707822228.3,-6.670395871353326,0.37369931632540987,0.16543952941435752
1707822228.4,-6.673096058545075,0.3631727051208109,0.16591255125500956
1707822228.5,-6.672610481937682,0.3622063392460799,0.1653243278171331
1707822228.6,-6.674831384282894,0.349551062705977,0.16538903183326903
1707822228.7,-6.676683128837625,0.3391392600975649,0.16537725067168008
1707822228.8,-6.679985010635458,0.3169070047388567,0.1633701643459457
1707822228.9,-6.6822169261141315,0.30803766354522577,0.16345384870393856
1707822229.0,-6.686427872302743,0.2527079763552298,0.1558130226023869
1707822229.1,-6.687038649647749,0.25191543965551877,0.15642079085860078
1707822229.2,-6.703160256256977,0.18807521818396974,0.15159750937917532
1707822229.3,-6.703209836851294,0.1842506724303272,0.152166449267672
1707822229.4,-6.702716427418981,0.17938875266491758,0.1515380646273775
1707822229.5,-6.704035032156722,0.17354067703025697,0.15156060179101813
1707822229.6,-6.708902069587952,0.14780658040277814,0.1480289549120035
1707822229.7,-6.709552087455296,0.14494595864181445,0.1470588328723155
1707822229.8,-6.703718556266472,0.15668895072419506,0.15879434543815413
1707822229.9,-6.703571482646585,0.15377116431716928,0.1591483368612428
1707822230.0,-6.703994040603537,0.14945005809815212,0.1596486392902087
1707822230.1,-6.702832597457956,0.14307973612773203,0.15819885666480607
1707822230.2,-6.702100250295163,0.1399010608730362,0.1587237580085788
1707822230.3,-6.704085704011066,0.12678762880265967,0.1579813012145108
1707822230.4,-6.704845205458645,0.12051704968574814,0.15701413409715628
1707822230.5,-6.702609839621309,0.12134906147088628,0.158458087805132
1707822230.6,-6.702488058881304,0.1177776662735843,0.15807577920567897
1707822230.7,-6.702562047972424,0.11623073153860794,0.1579359815035507
1707822230.8,-6.7035417541106765,0.1115255055078885,0.1583205042819349
1707822230.9,-6.703028662253758,0.11072630430921013,0.15847865622629423
1707822231.0,-6.702909821439763,0.10937108594689235,0.15826347058690057
1707822231.1,-6.70332788041927,0.10469191002092357,0.15827424890019018
1707822231.2,-6.707029350555346,0.03622271953846232,0.14905646861120703
1707822231.3,-6.706899268793245,0.03453194043635774,0.14917793321995265
1707822231.4,-6.706996759610052,0.029521277075240188,0.14948496621634055
1707822231.5,-6.705525967177725,0.01623098994239555,0.14678208867502657
1707822231.6,-6.705460321495349,0.011428674494943641,0.14687912291553373
1707822231.7,-6.705946884408664,0.00863898473524502,0.14691237434246457
1707822231.8,-6.7062970335783545,0.00382389704648764,0.14677543407113192
1707822231.9,-6.706002710911279,0.0020949403077407946,0.14692397724264475
1707822232.0,-6.705815954514892,0.0004466172987915573,0.14720176607269886
1707822232.1,-6.7036114060505145,-0.0390545371953224,0.14519835151571334
1707822232.2,-6.707049923537655,-0.07345222069106486,0.13927535496255966
1707822232.3,-6.706401730422052,-0.07145074332174531,0.1394750626629736
1707822232.4,-6.706196607766603,-0.08758133396687853,0.13774292400548022
1707822232.5,-6.706896253694979,-0.09230500989218074,0.13762521448027965
1707822232.6,-6.7070096593891355,-0.0940127576662986,0.13806304541134323
1707822232.7,-6.696032761082184,-0.12551993050930024,0.13314993333580677
1707822232.8,-6.700176292414043,-0.1295766553747473,0.13712413378729116
1707822232.9,-6.700000904353861,-0.1298629108211691,0.13691874842277937
1707822233.0,-6.700991230520287,-0.1368973782046863,0.13699442742726906
1707822233.1,-6.701246049907617,-0.14159838632170432,0.13718962282083227
1707822233.2,-6.7028088564207176,-0.14921000612659466,0.13768815843028454
1707822233.3,-6.702168078688596,-0.14955294913627906,0.1376763464696195
1707822233.4,-6.702484746311928,-0.1567751209300912,0.13775777413096066
1707822233.5,-6.701867173939898,-0.15604655630192957,0.13788216198166414
1707822233.6,-6.7028470849646276,-0.1608402687988766,0.13788057502523549
1707822233.7,-6.70238788976975,-0.16345074533523699,0.13773822903333244
1707822233.8,-6.70226102618868,-0.16472593201523214,0.13791404534122967
1707822233.9,-6.702229449678682,-0.1687993557612895,0.1380744359243021
1707822234.0,-6.701973261091267,-0.16736904246325837,0.13815964330884495
1707822234.1,-6.7022561356991455,-0.17165045156910244,0.13836203672319503
1707822234.2,-6.702152365849587,-0.17449755727805163,0.13787271901295678
1707822234.3,-6.7009160390540785,-0.18057459968850934,0.13858901679098648
1707822234.4,-6.700425328228917,-0.18333257206122758,0.13861933128760812
1707822234.5,-6.687144401196345,-0.2136225858747858,0.13926319056274783
1707822234.6,-6.687284151834862,-0.21820682050825216,0.13917065636797057
1707822234.7,-6.687182741751891,-0.21572986217485138,0.13952127089909427
1707822234.8,-6.686410523806169,-0.2239612221058425,0.13453515306699704
1707822234.9,-6.686094353128375,-0.22382398740237688,0.13526749447143863
1707822235.0,-6.685969169033279,-0.22647003848378658,0.13530777897925303
1707822235.1,-6.686279404891544,-0.228487397329199,0.13581430830598895
1707822235.2,-6.685682894868906,-0.23385038433114216,0.13587851174820273
1707822235.3,-6.686129801684104,-0.22960241075878665,0.13552219753735387
1707822235.4,-6.683522002718138,-0.2379710317955779,0.13525401477106158
1707822235.5,-6.6822857445194215,-0.24036715762644326,0.13588735105977715
1707822235.6,-6.680579659277333,-0.2515105338682526,0.13545618400873166
1707822235.7,-6.667392640269234,-0.3703940725172916,0.1175329732200513
1707822235.8,-6.668270714177811,-0.3730265242309272,0.11767855877581901
1707822235.9,-6.667030792912505,-0.3749127264901275,0.11738862203063602
1707822236.0,-6.665969225220534,-0.3746796891498023,0.11756164751766196
1707822236.1,-6.666480121777137,-0.3812531471424807,0.11774740611774187
1707822236.2,-6.666295154154091,-0.37801626643007125,0.11775239642933
1707822236.3,-6.6667588523569,-0.378499051701936,0.11739351009066201
1707822236.4,-6.665167961318537,-0.37930011083392556,0.1176593567642088
1707822236.5,-6.664781671068024,-0.3824862895741796,0.11765685082852356
1707822236.6,-6.661157179557187,-0.40031416751011295,0.11693647780491107
1707822236.7,-6.661457653938313,-0.40273437550438085,0.11730595284889969
1707822236.8,-6.660437978218344,-0.40559382580586534,0.11720086671755003
1707822236.9,-6.65937914930699,-0.4127133366471185,0.11776307534156613
1707822237.0,-6.648569821961755,-0.4367537933504504,0.11803244062527848
1707822237.1,-6.645614012123166,-0.4434070657716902,0.11753891175522696
1707822237.2,-6.6437572281109345,-0.44732074035505787,0.11743531998577822
1707822237.3,-6.6429283593932125,-0.447800589634596,0.11691800676283984
1707822237.4,-6.64226774472561,-0.45018526848323437,0.11663077655194637
1707822237.5,-6.641916425756267,-0.4515070565654071,0.11755983123599192
